snapshot_id,node_id,node_type,cpu_usage,memory_usage_bytes,memory_usage_mb,restart_count,status,namespace,assigned_node,app_label
1774286826,redis-cache-67d574b944-ll9pf,pod,0.00488518026853732,12226560.0,11.66015625,0.0,Running,workload,gnn-cluster-worker2,redis
1774286826,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286826,frontend-7868f8655b-25dwq,pod,0.00018134857434710046,15847424.0,15.11328125,0.0,Running,workload,gnn-cluster-worker,frontend
1774286826,10.89.0.13,k8s_node,0.32999266682963097,947126272.0,903.25,0.0,Ready,,,
1774286826,10.89.0.10,k8s_node,0.32422222222221175,887488512.0,846.375,0.0,Ready,,,
1774286826,10.89.0.11,k8s_node,0.3237849729993917,975003648.0,929.8359375,0.0,Ready,,,
1774286856,workload-generator-667dc97f4f-67vch,pod,0.004906048831440461,7081984.0,6.75390625,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286856,frontend-7868f8655b-vqjvm,pod,0.00018693829403512404,15380480.0,14.66796875,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286856,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286856,redis-cache-67d574b944-ll9pf,pod,0.0051046136927270554,12226560.0,11.66015625,0.0,Running,workload,gnn-cluster-worker2,redis
1774286856,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286856,frontend-7868f8655b-25dwq,pod,0.00018226961039262548,14995456.0,14.30078125,0.0,Running,workload,gnn-cluster-worker,frontend
1774286856,10.89.0.13,k8s_node,0.31177084953667883,934019072.0,890.75,0.0,Ready,,,
1774286856,10.89.0.10,k8s_node,0.3153543569571191,837066752.0,798.2890625,0.0,Ready,,,
1774286856,10.89.0.11,k8s_node,0.314215239661331,835526656.0,796.8203125,0.0,Ready,,,
1774286886,workload-generator-667dc97f4f-67vch,pod,0.004455274575787471,3100672.0,2.95703125,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286886,frontend-7868f8655b-vqjvm,pod,0.0001656440948232363,15323136.0,14.61328125,0.0,Running,workload,gnn-cluster-worker3,frontend
